out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
스위스항공,09:40,09:40,"경유 1, 19시간 00분",루프트한자,23:00,21:00,"경유 1, 27시간 00분",성인/모든 결제수단,"1,777,100"
스위스항공,15:05,09:40,"경유 1, 13시간 35분",루프트한자,23:40,10:00,"경유 2, 15시간 20분",성인/모든 결제수단,"1,781,900"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",루프트한자,23:40,12:30,"경유 2, 17시간 50분",성인/모든 결제수단,"1,785,200"
오스트리아항공,08:55,14:50,"경유 1, 24시간 55분",루프트한자,23:40,17:55,"경유 2, 23시간 15분",성인/모든 결제수단,"1,790,400"
루프트한자,14:50,14:10,"경유 2, 18시간 20분",스위스항공,12:45,23:10,"경유 1, 15시간 25분",성인/모든 결제수단,"1,802,300"
루프트한자,14:50,14:50,"경유 2, 19시간 00분",스위스항공,12:45,23:10,"경유 1, 15시간 25분",성인/모든 결제수단,"1,802,400"
오만항공,09:40,18:00,"경유 2, 27시간 20분",오만항공,09:10,20:55,"경유 2, 16시간 45분",성인/모든 결제수단,"1,805,300"
루프트한자,19:05,14:50,"경유 2, 14시간 45분",루프트한자,23:00,21:00,"경유 1, 27시간 00분",성인/모든 결제수단,"1,814,800"
오만항공,09:40,18:00,"경유 2, 27시간 20분",오만항공,20:40,18:40,"경유 2, 51시간 00분",성인/모든 결제수단,"1,815,000"
중국국제항공,12:50,03:10,"경유 1, 33시간 20분",중국국제항공,01:15,18:55,"경유 1, 22시간 40분",성인/모든 결제수단,"1,816,700"
"알리탈리아항공, KLM네덜란드항공",08:30,09:30,"경유 1, 20시간 00분","알리탈리아항공, KLM네덜란드항공",12:05,18:45,"경유 1, 35시간 40분",성인/모든 결제수단,"1,831,900"
KLM네덜란드항공,06:30,09:30,"경유 1, 22시간 00분",KLM네덜란드항공,12:05,09:30,"경유 1, 26시간 25분",성인/모든 결제수단,"1,856,800"
루프트한자,19:05,14:10,"경유 1, 14시간 05분",루프트한자,23:00,15:00,"경유 1, 21시간 00분",성인/모든 결제수단,"1,860,700"
에미레이트항공,22:10,19:15,"경유 1, 16시간 05분",에미레이트항공,02:50,13:25,"경유 1, 15시간 35분",성인/모든 결제수단,"1,870,500"
"루프트한자, 비스타라",10:05,13:35,"경유 2, 22시간 30분","루프트한자, 비스타라",23:00,10:00,"경유 1, 16시간 00분",성인/모든 결제수단,"1,872,000"
핀에어,18:55,05:25,"경유 1, 29시간 30분",에티하드항공,09:15,18:50,"경유 1, 14시간 35분",성인/모든 결제수단,"1,878,800"
KLM네덜란드항공,06:30,09:30,"경유 1, 22시간 00분",KLM네덜란드항공,12:05,22:45,"경유 1, 15시간 40분",성인/모든 결제수단,"1,881,600"
루프트한자,19:05,14:10,"경유 1, 14시간 05분",루프트한자,23:00,21:00,"경유 1, 27시간 00분",성인/모든 결제수단,"1,883,400"
루프트한자,15:30,14:50,"경유 2, 18시간 20분",루프트한자,23:00,10:00,"경유 1, 16시간 00분",성인/모든 결제수단,"1,886,800"
KLM네덜란드항공,10:20,09:30,"경유 1, 18시간 10분",KLM네덜란드항공,12:05,09:30,"경유 1, 26시간 25분",성인/모든 결제수단,"1,887,400"
루프트한자,14:50,14:10,"경유 2, 18시간 20분",루프트한자,23:00,10:00,"경유 1, 16시간 00분",성인/모든 결제수단,"1,898,100"
