out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,10:10,13:40,"직항, 08시간 30분",에어프랑스,19:01,07:11,"직항, 07시간 10분",성인/모든 결제수단,"1,310,800"
영국항공,14:00,17:20,"직항, 08시간 20분",아메리칸항공,10:10,22:10,"직항, 07시간 00분",성인/모든 결제수단,"1,316,500"
영국항공,14:00,17:20,"직항, 08시간 20분",아메리칸항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,316,500"
아메리칸항공,08:40,16:17,"경유 1, 12시간 37분",아메리칸항공,17:31,09:15,"경유 1, 10시간 44분",성인/모든 결제수단,"1,318,100"
버진애틀랜틱항공,12:55,16:15,"직항, 08시간 20분",버진애틀랜틱항공,22:59,10:55,"직항, 06시간 56분",성인/모든 결제수단,"1,328,600"
버진애틀랜틱항공,08:55,12:15,"직항, 08시간 20분",버진애틀랜틱항공,22:59,10:55,"직항, 06시간 56분",성인/모든 결제수단,"1,328,600"
영국항공,14:00,17:20,"직항, 08시간 20분",핀에어,18:55,07:00,"직항, 07시간 05분",성인/모든 결제수단,"1,330,700"
영국항공,14:00,17:20,"직항, 08시간 20분",이베리아항공,21:35,09:20,"직항, 06시간 45분",성인/모든 결제수단,"1,331,000"
버진애틀랜틱항공,12:55,16:15,"직항, 08시간 20분",델타항공,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,332,500"
버진애틀랜틱항공,08:55,12:15,"직항, 08시간 20분",델타항공,22:30,10:30,"직항, 07시간 00분",성인/모든 결제수단,"1,332,500"
버진애틀랜틱항공,15:35,18:35,"직항, 08시간 00분",에어프랑스,08:05,19:55,"직항, 06시간 50분",성인/모든 결제수단,"1,333,000"
에어프랑스,10:10,13:40,"직항, 08시간 30분",버진애틀랜틱항공,18:30,06:40,"직항, 07시간 10분",성인/모든 결제수단,"1,333,000"
에어링구스,12:10,19:25,"경유 1, 12시간 15분",에어링구스,17:00,08:05,"경유 1, 10시간 05분",성인/모든 결제수단,"1,336,500"
아메리칸항공,10:35,13:45,"직항, 08시간 10분",아메리칸항공,10:10,22:10,"직항, 07시간 00분",성인/모든 결제수단,"1,342,900"
아메리칸항공,10:35,13:45,"직항, 08시간 10분",아메리칸항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,342,900"
