out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,09:55,19:05,"경유 1, 08시간 10분",성인/모든 결제수단,"539,600"
에어프랑스,07:35,08:00,"직항, 01시간 25분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"541,200"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,17:10,09:25,"경유 1, 15시간 15분",성인/모든 결제수단,"542,600"
영국항공,19:25,19:30,"직항, 01시간 05분",영국항공,12:50,15:10,"직항, 01시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"544,800"
루프트한자,12:10,15:45,"경유 1, 04시간 35분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/KB국민카드(이용실적 충족시),"546,900"
에어프랑스,07:35,08:00,"직항, 01시간 25분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"548,500"
부엘링항공,14:00,14:10,"직항, 01시간 10분",영국항공,14:30,16:50,"직항, 01시간 20분",성인/모든 결제수단,"552,200"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,13:10,15:30,"직항, 01시간 20분",성인/모든 결제수단,"552,400"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,13:10,15:30,"직항, 01시간 20분",성인/모든 결제수단,"552,400"
오스트리아항공,20:15,08:20,"경유 1, 13시간 05분",브뤼셀항공,07:45,09:00,"경유 1, 24시간 15분",성인/모든 결제수단,"554,300"
에어프랑스,07:35,08:00,"직항, 01시간 25분",KLM네덜란드항공,20:55,09:25,"경유 1, 11시간 30분",성인/모든 결제수단,"554,800"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,08:55,14:30,"경유 1, 04시간 35분",성인/모든 결제수단,"556,400"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"556,500"
알리탈리아항공,07:30,11:45,"경유 1, 05시간 15분",알리탈리아항공,18:55,09:55,"경유 1, 14시간 00분",성인/모든 결제수단,"557,100"
에어프랑스,21:00,21:25,"직항, 01시간 25분",KLM네덜란드항공,14:45,19:05,"경유 1, 03시간 20분",성인/모든 결제수단,"557,900"
이베리아항공,19:25,19:30,"직항, 01시간 05분",이베리아항공,19:20,21:40,"직항, 01시간 20분",성인/모든 결제수단,"560,546"
KLM네덜란드항공,08:15,11:40,"경유 1, 04시간 25분",KLM네덜란드항공,20:45,07:55,"경유 1, 10시간 10분",성인/KB국민카드(이용실적 충족시),"560,900"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,08:55,16:20,"경유 1, 06시간 25분",성인/모든 결제수단,"561,400"
에어프랑스,18:15,18:35,"직항, 01시간 20분",KLM네덜란드항공,09:55,19:05,"경유 1, 08시간 10분",성인/모든 결제수단,"561,800"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"564,000"
에어프랑스,18:15,18:35,"직항, 01시간 20분",KLM네덜란드항공,14:45,19:05,"경유 1, 03시간 20분",성인/모든 결제수단,"564,100"
스칸디나비아항공사,10:50,18:30,"경유 1, 08시간 40분",영국항공,20:35,22:55,"직항, 01시간 20분",성인/모든 결제수단,"568,200"
오스트리아항공,15:55,21:40,"경유 1, 06시간 45분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/KB국민카드(이용실적 충족시),"569,500"
루프트한자,14:25,18:25,"경유 1, 05시간 00분",루프트한자,06:30,13:40,"경유 1, 06시간 10분",성인/모든 결제수단,"571,300"
KLM네덜란드항공,13:25,20:55,"경유 1, 08시간 30분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/KB국민카드(이용실적 충족시),"571,400"
에어프랑스,07:35,08:00,"직항, 01시간 25분",영국항공,15:10,17:30,"직항, 01시간 20분",성인/모든 결제수단,"571,500"
스칸디나비아항공사,10:50,18:30,"경유 1, 08시간 40분",영국항공,18:20,20:40,"직항, 01시간 20분",성인/모든 결제수단,"575,500"
루프트한자,14:25,18:25,"경유 1, 05시간 00분",루프트한자,07:30,13:40,"경유 1, 05시간 10분",성인/모든 결제수단,"579,300"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",KLM네덜란드항공,09:55,19:05,"경유 1, 08시간 10분",성인/모든 결제수단,"581,900"
에어프랑스,18:15,18:35,"직항, 01시간 20분",영국항공,11:55,14:15,"직항, 01시간 20분",성인/모든 결제수단,"584,100"
에어프랑스,21:00,21:25,"직항, 01시간 25분",영국항공,11:55,14:15,"직항, 01시간 20분",성인/모든 결제수단,"584,100"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,17:35,19:55,"직항, 01시간 20분",성인/모든 결제수단,"585,700"
오스트리아항공,15:55,21:40,"경유 1, 06시간 45분",브뤼셀항공,07:45,09:00,"경유 1, 24시간 15분",성인/모든 결제수단,"587,800"
루프트한자,12:10,17:05,"경유 1, 05시간 55분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/모든 결제수단,"588,500"
에어프랑스,07:35,08:00,"직항, 01시간 25분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"591,600"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"591,900"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"598,100"
스칸디나비아항공사,10:50,18:30,"경유 1, 08시간 40분",영국항공,15:10,17:30,"직항, 01시간 20분",성인/모든 결제수단,"598,500"
루프트한자,18:00,08:15,"경유 1, 15시간 15분",브뤼셀항공,11:05,07:30,"경유 1, 19시간 25분",성인/모든 결제수단,"600,100"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,14:45,19:05,"경유 1, 03시간 20분",성인/모든 결제수단,"600,900"
영국항공,08:10,08:30,"직항, 01시간 20분",영국항공,08:45,11:05,"직항, 01시간 20분",성인/모든 결제수단,"601,200"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,08:55,14:30,"경유 1, 04시간 35분",성인/모든 결제수단,"601,500"
KLM네덜란드항공,08:15,11:40,"경유 1, 04시간 25분",KLM네덜란드항공,20:45,09:25,"경유 1, 11시간 40분",성인/KB국민카드(이용실적 충족시),"602,400"
부엘링항공,14:00,14:10,"직항, 01시간 10분",부엘링항공,10:15,18:35,"경유 1, 07시간 20분",성인/모든 결제수단,"602,559"
에어프랑스,07:35,08:00,"직항, 01시간 25분",KLM네덜란드항공,14:45,19:05,"경유 1, 03시간 20분",성인/모든 결제수단,"602,900"
KLM네덜란드항공,13:25,16:15,"경유 1, 03시간 50분",에어프랑스,11:30,13:50,"직항, 01시간 20분",성인/모든 결제수단,"604,300"
