out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
루프트한자,12:25,08:20,"경유 2, 26시간 55분",루프트한자,11:30,09:55,"경유 1, 15시간 25분",성인/삼성 iD NOMAD 카드,"1,582,900"
루프트한자,12:25,08:20,"경유 2, 26시간 55분",루프트한자,18:00,09:55,"경유 1, 32시간 55분",성인/삼성 iD NOMAD 카드,"1,584,500"
LOT폴란드항공,11:20,22:45,"경유 1, 18시간 25분",LOT폴란드항공,07:05,09:30,"경유 2, 19시간 25분",성인/삼성카드,"1,586,600"
LOT폴란드항공,11:20,09:50,"경유 1, 29시간 30분",LOT폴란드항공,07:05,09:30,"경유 2, 19시간 25분",성인/신한카드,"1,587,300"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",타이항공,13:40,15:25,"경유 1, 18시간 45분",성인/모든 결제수단,"1,587,500"
에어프랑스,23:05,11:55,"경유 1, 19시간 50분",KLM네덜란드항공,14:30,16:25,"경유 1, 18시간 55분",성인/KB국민카드(이용실적 충족시),"1,589,200"
베트남항공,17:55,06:45,"경유 1, 19시간 50분",아시아나항공,20:05,15:05,"직항, 12시간 00분",성인/모든 결제수단,"1,589,590"
에티오피아항공,01:05,06:45,"경유 1, 36시간 40분",에티오피아항공,21:40,16:00,"경유 1, 35시간 20분",성인/BC바로카드,"1,593,000"
스위스항공,09:55,19:25,"경유 1, 16시간 30분",루프트한자,12:10,09:55,"경유 1, 14시간 45분",성인/모든 결제수단,"1,593,100"
"상하이항공, 중국동방항공",18:25,06:30,"경유 1, 19시간 05분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,593,600"
루프트한자,12:25,23:30,"경유 2, 18시간 05분",루프트한자,14:30,09:55,"경유 1, 36시간 25분",성인/삼성 iD NOMAD 카드,"1,594,100"
"아시아나항공, 에어프랑스",12:20,08:35,"경유 1, 27시간 15분","아시아나항공, 에어프랑스",20:05,15:05,"직항, 12시간 00분",성인/삼성 iD NOMAD 카드,"1,594,200"
베트남항공,18:05,07:00,"경유 1, 19시간 55분",에티하드항공,10:20,11:40,"경유 1, 18시간 20분",성인/KB국민카드,"1,594,600"
싱가포르항공,16:45,07:35,"경유 1, 45시간 50분",싱가포르항공,11:15,15:35,"경유 1, 21시간 20분",성인/모든 결제수단,"1,595,100"
에어프랑스,11:10,18:30,"직항, 14시간 20분",에어프랑스,21:00,15:55,"직항, 11시간 55분",성인/모든 결제수단,"1,596,900"
LOT폴란드항공,08:15,22:45,"경유 2, 21시간 30분",LOT폴란드항공,07:05,09:30,"경유 2, 19시간 25분",성인/신한카드,"1,598,100"
"아시아나항공, 에어프랑스",12:50,05:55,"경유 1, 24시간 05분","에어프랑스, 대한항공",22:00,21:40,"경유 1, 16시간 40분",성인/롯데카드,"1,598,900"
KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",에어프랑스,13:25,08:40,"직항, 12시간 15분",성인/KB국민카드(이용실적 충족시),"1,599,100"
"KLM네덜란드항공, 에어프랑스",23:05,15:55,"경유 1, 23시간 50분","에어프랑스, 대한항공",22:00,21:40,"경유 1, 16시간 40분",성인/모든 결제수단,"1,602,900"
루프트한자,11:40,09:50,"경유 2, 29시간 10분",루프트한자,14:30,09:55,"경유 1, 36시간 25분",성인/삼성 iD NOMAD 카드,"1,603,100"
핀에어,21:40,09:40,"경유 1, 19시간 00분",에티하드항공,10:20,22:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,603,800"
싱가포르항공,16:45,07:35,"경유 1, 21시간 50분",싱가포르항공,22:40,15:35,"경유 1, 33시간 55분",성인/KB국민카드(이용실적 충족시),"1,604,700"
루프트한자,12:25,08:20,"경유 2, 26시간 55분",루프트한자,14:30,09:55,"경유 1, 36시간 25분",성인/삼성 iD NOMAD 카드,"1,605,100"
