out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
아메리칸항공,06:30,15:15,"경유 1, 19시간 45분",아메리칸항공,18:35,22:00,"경유 1, 17시간 25분",성인/롯데카드,"2,618,300"
"제트블루항공, 에바항공",17:46,11:00,"경유 2, 28시간 14분","제트블루항공, 에바항공",11:40,21:05,"경유 1, 23시간 25분",성인/모든 결제수단,"2,622,800"
캐세이퍼시픽항공,14:55,14:10,"경유 1, 34시간 15분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,624,300"
에어프레미아,01:00,04:55,"직항, 14시간 55분",대한항공,17:40,13:54,"경유 1, 34시간 14분",성인/모든 결제수단,"2,633,900"
에미레이트항공,23:00,17:00,"경유 1, 29시간 00분",에미레이트항공,23:50,13:55,"경유 1, 28시간 05분",성인/KB국민카드(이용실적 충족시),"2,635,700"
하와이안항공,15:59,19:00,"경유 2, 38시간 01분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/하나카드,"2,637,495"
중화항공,01:20,11:10,"경유 1, 20시간 50분",카타르항공,00:15,15:05,"경유 1, 28시간 50분",성인/모든 결제수단,"2,644,300"
하와이안항공,15:59,19:00,"경유 2, 38시간 01분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/하나카드,"2,645,095"
"알래스카항공, 아시아나항공",09:40,17:45,"경유 1, 19시간 05분","알래스카항공, 아시아나항공",09:50,09:40,"직항, 13시간 50분",성인/모든 결제수단,"2,649,000"
하와이안항공,20:03,19:00,"경유 2, 33시간 57분",하와이안항공,21:45,14:59,"경유 2, 31시간 14분",성인/하나카드,"2,650,055"
"유나이티드항공, 제주항공",11:45,20:00,"경유 1, 19시간 15분","아시아나항공, 유나이티드항공",21:10,17:15,"경유 1, 34시간 05분",성인/모든 결제수단,"2,655,400"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",에바항공,11:40,21:05,"경유 1, 23시간 25분",성인/모든 결제수단,"2,658,500"
터키항공,19:25,08:45,"경유 1, 24시간 20분",에바항공,11:40,21:05,"경유 1, 23시간 25분",성인/모든 결제수단,"2,660,400"
"유나이티드항공, 제주항공",10:30,21:10,"경유 1, 21시간 40분","아시아나항공, 유나이티드항공",21:10,17:15,"경유 1, 34시간 05분",성인/모든 결제수단,"2,661,800"
하와이안항공,15:59,19:00,"경유 2, 38시간 01분",하와이안항공,21:45,09:47,"경유 2, 26시간 02분",성인/하나카드,"2,664,141"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",델타항공,16:00,19:48,"경유 1, 17시간 48분",성인/모든 결제수단,"2,664,400"
터키항공,19:25,08:45,"경유 1, 24시간 20분",델타항공,16:00,19:48,"경유 1, 17시간 48분",성인/모든 결제수단,"2,666,300"
유나이티드항공,06:00,15:00,"경유 1, 20시간 00분",유나이티드항공,13:00,19:23,"경유 1, 20시간 23분",성인/모든 결제수단,"2,666,700"
하와이안항공,15:59,19:00,"경유 2, 38시간 01분",하와이안항공,21:45,09:47,"경유 2, 26시간 02분",성인/하나카드,"2,671,741"
델타항공,19:00,04:30,"경유 1, 20시간 30분",대한항공,10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,672,000"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",싱가포르항공,23:15,11:15,"경유 2, 50시간 00분",성인/모든 결제수단,"2,677,500"
대한항공,00:50,04:45,"직항, 14시간 55분",델타항공,14:30,20:47,"경유 1, 20시간 17분",성인/모든 결제수단,"2,679,900"
