out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에티하드항공,22:20,11:40,"경유 1, 30시간 20분",에티하드항공,00:55,07:45,"경유 1, 37시간 50분",성인/KB국민카드(이용실적 충족시),"2,150,400"
핀에어,18:55,11:20,"경유 1, 33시간 25분","상하이항공, 중국동방항공",18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,151,400"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",타이항공,10:20,07:10,"경유 1, 27시간 50분",성인/모든 결제수단,"2,152,800"
핀에어,18:55,11:20,"경유 1, 33시간 25분",터키항공,10:25,22:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,155,900"
"영국항공, 대한항공",22:00,16:15,"경유 1, 35시간 15분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"2,156,300"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",루프트한자,12:25,08:35,"경유 1, 27시간 10분",성인/모든 결제수단,"2,157,000"
카타르항공,22:25,17:35,"경유 1, 36시간 10분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"2,161,100"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",중국동방항공,18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"2,162,300"
터키항공,19:50,08:45,"경유 1, 29시간 55분",중국동방항공,16:20,06:30,"경유 1, 21시간 10분",성인/모든 결제수단,"2,162,400"
오스트리아항공,09:55,08:50,"경유 2, 39시간 55분",루프트한자,11:40,23:30,"경유 1, 18시간 50분",성인/모든 결제수단,"2,165,200"
핀에어,18:55,11:20,"경유 1, 33시간 25분",대한항공,10:50,18:00,"직항, 14시간 10분",성인/모든 결제수단,"2,165,600"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",에미레이트항공,23:05,13:30,"경유 1, 21시간 25분",성인/모든 결제수단,"2,166,000"
중국국제항공,20:20,18:30,"경유 1, 15시간 10분",중국국제항공,17:50,18:40,"경유 1, 31시간 50분",성인/모든 결제수단,"2,166,500"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",루프트한자,12:25,18:35,"경유 1, 37시간 10분",성인/모든 결제수단,"2,167,200"
핀에어,18:55,11:20,"경유 1, 33시간 25분",에어프랑스,10:50,18:00,"직항, 14시간 10분",성인/모든 결제수단,"2,171,400"
중국국제항공,20:20,18:30,"경유 1, 15시간 10분",중국국제항공,08:20,18:40,"경유 1, 17시간 20분",성인/모든 결제수단,"2,172,600"
루프트한자,11:30,09:55,"경유 2, 39시간 25분",루프트한자,11:40,13:40,"경유 2, 33시간 00분",성인/모든 결제수단,"2,172,700"
에미레이트항공,21:55,17:00,"경유 1, 36시간 05분",에미레이트항공,23:55,20:00,"경유 1, 27시간 05분",성인/삼성카드,"2,173,400"
터키항공,19:50,08:45,"경유 1, 29시간 55분",타이항공,17:30,07:10,"경유 1, 20시간 40분",성인/모든 결제수단,"2,173,600"
