out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
제주항공,17:00,18:50,"직항, 01시간 50분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/KB국민카드,"316,800"
제주항공,17:00,18:50,"직항, 01시간 50분",제주항공,16:20,18:20,"직항, 02시간 00분",성인/KB국민카드,"316,800"
에어부산,12:40,15:00,"직항, 02시간 20분",에어부산,18:45,20:55,"직항, 02시간 10분",성인/모든 결제수단,"317,400"
대한항공,15:15,17:15,"직항, 02시간 00분",대한항공,09:15,11:05,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"318,000"
대한항공,15:15,17:15,"직항, 02시간 00분",대한항공,12:35,14:25,"직항, 01시간 50분",성인/KB국민카드(이용실적 충족시),"318,000"
대한항공,19:05,21:05,"직항, 02시간 00분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/모든 결제수단,"319,000"
대한항공,15:15,17:15,"직항, 02시간 00분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/모든 결제수단,"319,000"
에어서울,13:15,15:15,"직항, 02시간 00분",진에어,17:30,19:20,"직항, 01시간 50분",성인/롯데카드,"319,200"
진에어,14:40,16:30,"직항, 01시간 50분",에어서울,19:00,21:00,"직항, 02시간 00분",성인/KB국민카드(이용실적 충족시),"319,300"
티웨이항공,12:05,14:00,"직항, 01시간 55분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/롯데카드,"319,700"
티웨이항공,12:05,14:00,"직항, 01시간 55분",티웨이항공,11:20,13:15,"직항, 01시간 55분",성인/롯데카드,"319,700"
대한항공,19:05,21:05,"직항, 02시간 00분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/모든 결제수단,"322,200"
대한항공,15:15,17:15,"직항, 02시간 00분",제주항공,11:50,13:50,"직항, 02시간 00분",성인/모든 결제수단,"322,200"
진에어,14:40,16:30,"직항, 01시간 50분",에어부산,18:45,20:55,"직항, 02시간 10분",성인/삼성 iD NOMAD 카드,"322,400"
대한항공,19:05,21:05,"직항, 02시간 00분",진에어,13:10,15:00,"직항, 01시간 50분",성인/모든 결제수단,"323,400"
대한항공,15:15,17:15,"직항, 02시간 00분",진에어,13:10,15:00,"직항, 01시간 50분",성인/모든 결제수단,"323,400"
제주항공,17:00,18:50,"직항, 01시간 50분",이스타항공,11:10,13:00,"직항, 01시간 50분",성인/KB국민카드,"323,800"
에어부산,12:40,15:00,"직항, 02시간 20분",진에어,17:30,19:20,"직항, 01시간 50분",성인/롯데카드,"323,800"
에어서울,13:15,15:15,"직항, 02시간 00분",제주항공,19:40,21:40,"직항, 02시간 00분",성인/롯데카드,"324,700"
진에어,13:25,15:15,"직항, 01시간 50분",티웨이항공,18:30,20:20,"직항, 01시간 50분",성인/삼성 iD NOMAD 카드,"324,970"
